customer_id,email,first_name,last_name,country,city,signup_date,acquisition_channel,segment,age,is_subscribed,total_orders,total_revenue,avg_order_value,first_order,last_order,ltv,days_active,order_freq_days,churned,cohort_month
162,ylopez@example.com,Jacob,Williams,USA,Marshallbury,2023-03-03,organic_search,regular,63,True,7,6478.48,925.5,2023-03-05,2024-01-22,6478.48,323.0,53.8,False,2023-03
163,anne21@example.org,Elizabeth,Morton,USA,Arellanoshire,2023-04-20,organic_search,premium,31,True,5,12789.06,2557.81,2023-05-11,2023-07-05,12789.06,55.0,13.8,True,2023-05
164,angelarandall@example.net,Robert,Nichols,Germany,Armstrongbury,2022-03-22,organic_search,premium,61,True,2,2584.0,1292.0,2022-09-23,2023-05-05,2584.0,224.0,224.0,True,2022-09
165,zevans@example.net,Austin,Duncan,Germany,North Stacy,2022-02-10,social_media,premium,39,True,2,4097.92,2048.96,2022-03-13,2023-11-15,4097.92,612.0,612.0,True,2022-03
166,kthompson@example.org,Lindsey,Martinez,Germany,Millerchester,2022-01-16,email_campaign,budget,62,True,0,0.0,,,,,,,True,
167,wendyburton@example.net,Jonathan,Bartlett,India,North Paulfurt,2022-07-29,paid_search,regular,37,True,1,6168.14,6168.14,2022-09-11,2022-09-11,6168.14,0.0,,True,2022-09
168,melissa87@example.org,Kristin,Dean,Germany,Rodriguezberg,2023-06-10,email_campaign,premium,31,True,0,0.0,,,,,,,True,
169,ashleyaguilar@example.org,Sara,Hart,India,Port Justinside,2023-02-28,social_media,budget,64,True,0,0.0,,,,,,,True,
170,natalie46@example.net,Todd,Lynch,India,East Joshuaberg,2022-06-06,social_media,budget,39,True,2,12556.84,6278.42,2022-06-12,2022-07-05,12556.84,23.0,23.0,True,2022-06
171,vwilliams@example.net,John,Reese,India,Pennytown,2023-05-16,email_campaign,vip,64,True,17,45111.01,2653.59,2023-05-18,2023-05-30,45111.01,12.0,0.8,True,2023-05
172,lisa44@example.com,Megan,Garrison,India,Port Jeremyport,2022-07-08,organic_search,premium,60,True,8,14318.02,1789.75,2022-07-08,2022-07-25,14318.02,17.0,2.4,True,2022-07
173,uschroeder@example.com,Jessica,Jacobs,UK,East Scottchester,2022-01-07,organic_search,regular,41,True,2,4330.46,2165.23,2023-01-23,2023-12-22,4330.46,333.0,333.0,True,2023-01
174,xmalone@example.org,Zachary,Moore,USA,Jennafurt,2023-10-16,organic_search,regular,18,True,0,0.0,,,,,,,True,
175,kimberlywarren@example.net,Anthony,Lee,Australia,Port Brian,2024-01-10,social_media,budget,29,True,3,2129.6400000000003,709.88,2024-01-11,2024-01-15,2129.64,4.0,2.0,False,2024-01
176,bryantsamantha@example.net,James,Richardson,India,Wagnerville,2022-04-09,paid_search,regular,23,True,1,1365.47,1365.47,2022-10-29,2022-10-29,1365.47,0.0,,True,2022-10
177,allentracy@example.com,Gregory,Harrell,India,Maxview,2023-02-20,referral,regular,59,False,1,814.13,814.13,2023-10-16,2023-10-16,814.13,0.0,,True,2023-10
178,mitchellpaul@example.org,Melissa,Chan,UK,Port Jeffrey,2022-04-06,email_campaign,regular,45,True,1,679.44,679.44,2023-01-18,2023-01-18,679.44,0.0,,True,2023-01
179,ericaadams@example.com,William,Hancock,USA,South Rhondaburgh,2022-12-06,organic_search,regular,62,False,4,6510.3099999999995,1627.58,2023-05-05,2023-12-21,6510.31,230.0,76.7,True,2023-05
180,walkercharlene@example.com,Jennifer,Fletcher,India,Rodneyfurt,2023-05-02,social_media,budget,29,False,3,10025.11,3341.7,2023-05-13,2023-06-12,10025.11,30.0,15.0,True,2023-05
181,stephen37@example.com,Erica,Holloway,Australia,Silvatown,2022-11-19,referral,budget,37,True,2,756.52,378.26,2023-05-15,2023-12-24,756.52,223.0,223.0,True,2023-05
182,anna99@example.com,Kenneth,Rodriguez,USA,West Vanessamouth,2022-09-04,paid_search,regular,62,False,2,4843.69,2421.84,2023-04-24,2023-09-25,4843.69,154.0,154.0,True,2023-04
183,jose43@example.org,Zachary,Allen,India,Port Meredithfurt,2023-05-28,organic_search,regular,57,False,1,457.9,457.9,2023-08-19,2023-08-19,457.9,0.0,,True,2023-08
184,erin07@example.com,Jordan,Barnes,Germany,Doyleshire,2023-02-11,paid_search,vip,53,False,2,6033.21,3016.6,2023-06-10,2023-07-04,6033.21,24.0,24.0,True,2023-06
185,matthewreeves@example.net,Amanda,Glover,Germany,Williamburgh,2023-03-19,paid_search,budget,22,True,0,0.0,,,,,,,True,
186,kellyruiz@example.net,Jonathan,Stokes,USA,Lake Rachel,2022-06-07,paid_search,regular,37,True,3,5144.9,1714.97,2022-08-24,2023-06-02,5144.9,282.0,141.0,True,2022-08
187,walkerjeffrey@example.com,Robert,Eaton,USA,Jorgeport,2024-02-19,social_media,budget,19,True,3,5534.51,1844.84,2024-02-20,2024-03-03,5534.51,12.0,6.0,False,2024-02
188,eyork@example.org,Michelle,Silva,USA,South Pamelahaven,2023-07-22,paid_search,budget,23,False,1,243.91,243.91,2024-03-16,2024-03-16,243.91,0.0,,False,2024-03
189,dillonpatrick@example.com,Robert,Pitts,India,East Victoria,2023-07-27,paid_search,premium,37,True,1,10109.28,10109.28,2024-01-10,2024-01-10,10109.28,0.0,,False,2024-01
190,robert97@example.org,Leslie,Baldwin,USA,South Marvinburgh,2022-05-30,organic_search,budget,33,False,1,2008.76,2008.76,2023-03-12,2023-03-12,2008.76,0.0,,True,2023-03
191,cynthia07@example.com,Jason,Ayala,India,South Kristen,2023-05-23,direct,regular,57,True,3,1940.8899999999999,646.96,2023-07-10,2024-01-09,1940.89,183.0,91.5,False,2023-07
192,andersonryan@example.com,Richard,Sanford,UK,Smithside,2022-12-04,social_media,regular,56,False,0,0.0,,,,,,,True,
193,jessicadodson@example.com,Katherine,Schmidt,India,Lake Adambury,2022-07-25,email_campaign,regular,54,False,6,10469.220000000001,1744.87,2022-10-02,2023-12-24,10469.22,448.0,89.6,True,2022-10
194,heathercooper@example.org,Curtis,Gordon,India,Garyton,2022-11-30,social_media,regular,52,True,0,0.0,,,,,,,True,
195,stacy78@example.net,Alexandria,Hamilton,UK,West Wendy,2024-02-26,paid_search,regular,62,True,2,435.39,217.7,2024-03-06,2024-03-15,435.39,9.0,9.0,False,2024-03
196,mhoward@example.org,Stacy,Hull,India,Smithbury,2023-02-23,organic_search,regular,42,True,0,0.0,,,,,,,True,
197,jasonjohnson@example.net,Gary,Richardson,Canada,South Nancyview,2023-09-05,email_campaign,regular,41,False,1,2199.1,2199.1,2023-12-25,2023-12-25,2199.1,0.0,,True,2023-12
198,wheelerbrandon@example.org,Desiree,Smith,India,South Seanville,2023-07-04,social_media,regular,57,True,0,0.0,,,,,,,True,
199,thomas23@example.net,Gina,Smith,Singapore,Stanleyhaven,2023-10-23,paid_search,regular,41,True,0,0.0,,,,,,,True,
200,cindy26@example.org,William,Williamson,India,Danielville,2023-06-07,paid_search,regular,61,True,2,1890.4099999999999,945.2,2023-06-07,2023-06-19,1890.41,12.0,12.0,True,2023-06
201,mgonzalez@example.com,Marie,Dudley,India,Jadeport,2023-05-28,direct,budget,64,True,1,530.4,530.4,2023-10-17,2023-10-17,530.4,0.0,,True,2023-10
202,benjamincrawford@example.org,Haley,Castillo,India,North Alexander,2022-11-16,organic_search,regular,46,True,4,8987.41,2246.85,2023-02-06,2024-02-17,8987.41,376.0,125.3,False,2023-02
203,meadowsmary@example.net,Troy,Herring,India,Lake Jenniferview,2022-11-04,organic_search,budget,65,True,1,367.46,367.46,2022-11-05,2022-11-05,367.46,0.0,,True,2022-11
204,stephenmadden@example.com,Steven,Garcia,USA,Port Benjamin,2022-06-28,email_campaign,regular,29,True,2,1157.01,578.5,2022-12-01,2022-12-22,1157.01,21.0,21.0,True,2022-12
205,michael56@example.net,Darrell,York,USA,North Melissaburgh,2023-03-19,paid_search,regular,41,True,1,999.76,999.76,2023-06-11,2023-06-11,999.76,0.0,,True,2023-06
206,michael79@example.com,Natalie,Davis,India,Ianfurt,2022-10-13,referral,premium,38,True,6,6696.110000000001,1116.02,2023-02-02,2023-10-12,6696.11,252.0,50.4,True,2023-02
207,rrivers@example.com,Hannah,Mendoza,UK,Banksburgh,2022-04-27,social_media,budget,55,True,1,7921.31,7921.31,2022-06-02,2022-06-02,7921.31,0.0,,True,2022-06
208,andersonjessica@example.org,Dale,Pruitt,UK,Phammouth,2022-12-27,paid_search,premium,23,False,2,3428.95,1714.48,2023-05-18,2023-08-11,3428.95,85.0,85.0,True,2023-05
209,cherylmaxwell@example.net,Anthony,Cohen,UK,South Samantha,2022-11-17,social_media,budget,26,True,1,2554.86,2554.86,2022-11-29,2022-11-29,2554.86,0.0,,True,2022-11
210,clayscott@example.org,Jose,Edwards,UK,Lake Morgan,2023-03-10,influencer,budget,49,True,1,60.52,60.52,2023-10-22,2023-10-22,60.52,0.0,,True,2023-10
211,reynoldsjessica@example.com,Michael,Rhodes,USA,Hernandezside,2022-07-11,organic_search,regular,42,False,0,0.0,,,,,,,True,
212,smithsarah@example.net,Melinda,Christian,UK,North Karen,2023-06-02,paid_search,regular,54,True,1,611.81,611.81,2023-08-08,2023-08-08,611.81,0.0,,True,2023-08
213,john40@example.net,Jeffrey,Schneider,India,Montoyaland,2024-02-19,email_campaign,budget,49,True,0,0.0,,,,,,,True,
214,kwallace@example.com,Christopher,Jimenez,Singapore,Davidfort,2022-04-26,social_media,regular,64,True,1,3130.54,3130.54,2022-05-24,2022-05-24,3130.54,0.0,,True,2022-05
215,garciarobert@example.net,Andrea,Petersen,Germany,Pamelaside,2022-08-12,paid_search,vip,46,True,10,24034.85,2403.48,2022-09-03,2023-09-06,24034.85,368.0,40.9,True,2022-09
216,diamondbryant@example.com,Michael,Brown,India,Port Shawn,2022-03-31,referral,regular,40,False,0,0.0,,,,,,,True,
217,xmoran@example.net,Shaun,Davis,India,North Matthew,2023-09-17,organic_search,regular,40,True,0,0.0,,,,,,,True,
218,amy51@example.org,Penny,Vasquez,India,Rodriguezborough,2023-09-04,organic_search,regular,61,False,2,2391.77,1195.88,2023-10-02,2023-10-07,2391.77,5.0,5.0,True,2023-10
219,davidphelps@example.org,Stephen,Harrington,Singapore,Danielchester,2022-05-19,referral,vip,26,True,1,1135.38,1135.38,2022-07-13,2022-07-13,1135.38,0.0,,True,2022-07
220,housemary@example.net,David,Snow,USA,Barretthaven,2023-12-30,organic_search,regular,58,True,0,0.0,,,,,,,True,
221,tamarasmith@example.net,Brandon,Mcconnell,USA,Glassburgh,2023-04-08,email_campaign,budget,41,True,1,638.02,638.02,2023-10-29,2023-10-29,638.02,0.0,,True,2023-10
223,spetty@example.org,Joshua,Stuart,India,Shawnberg,2023-12-16,paid_search,regular,35,True,1,2093.43,2093.43,2024-01-08,2024-01-08,2093.43,0.0,,False,2024-01
224,robertgraves@example.net,William,Cameron,USA,Jenniferside,2022-10-18,paid_search,regular,21,True,1,991.22,991.22,2022-10-18,2022-10-18,991.22,0.0,,True,2022-10
225,jamesweber@example.com,Glenda,Morse,Australia,Lake Debra,2023-10-04,paid_search,premium,41,False,3,8535.52,2845.17,2024-01-15,2024-02-01,8535.52,17.0,8.5,False,2024-01
226,williambenson@example.com,Jennifer,Hodges,India,Aguilarchester,2022-07-27,referral,vip,23,False,4,2860.13,715.03,2023-03-21,2024-03-16,2860.13,361.0,120.3,False,2023-03
227,natalie60@example.net,Daniel,James,India,Lake Brianview,2022-09-14,social_media,budget,32,True,0,0.0,,,,,,,True,
229,howardshaun@example.net,Miranda,Stevenson,USA,Lake Deborah,2022-01-09,organic_search,regular,42,True,3,6210.58,2070.19,2022-01-13,2023-05-25,6210.58,497.0,248.5,True,2022-01
230,yyoung@example.net,Keith,Beck,USA,Hughesmouth,2022-04-15,referral,budget,59,False,3,4124.33,1374.78,2022-04-16,2022-04-20,4124.33,4.0,2.0,True,2022-04
231,smithjohn@example.net,Misty,Dalton,India,Greerstad,2022-05-27,paid_search,budget,65,True,2,5113.87,2556.94,2023-06-12,2024-02-27,5113.87,260.0,260.0,False,2023-06
232,kimberlybrandt@example.com,Shane,Lucero,Canada,East Sydneyhaven,2023-02-26,organic_search,regular,64,True,2,6746.49,3373.24,2023-05-30,2024-02-29,6746.49,275.0,275.0,False,2023-05
233,bennettroy@example.net,Joseph,Martin,India,Adammouth,2023-03-16,social_media,regular,56,True,2,5751.610000000001,2875.8,2023-05-05,2023-05-14,5751.61,9.0,9.0,True,2023-05
234,billmcfarland@example.net,Brent,Randolph,India,Tracyshire,2023-12-09,social_media,budget,43,True,2,891.99,446.0,2023-12-18,2024-01-22,891.99,35.0,35.0,False,2023-12
235,charles58@example.org,Susan,Meyer,USA,South Amy,2022-02-25,organic_search,premium,22,True,2,2131.73,1065.86,2022-02-25,2022-05-06,2131.73,70.0,70.0,True,2022-02
236,odavis@example.org,Elizabeth,Rivera,Australia,Jefferyhaven,2022-01-13,social_media,vip,61,True,6,12654.06,2109.01,2022-02-08,2023-11-15,12654.06,645.0,129.0,True,2022-02
237,wbarajas@example.net,Alan,Caldwell,India,Allenbury,2023-04-28,organic_search,vip,41,True,13,52226.71,4017.44,2023-04-30,2024-03-21,52226.71,326.0,27.2,False,2023-04
238,flemingmanuel@example.org,Paul,Fernandez,USA,Angelhaven,2023-02-12,email_campaign,regular,52,True,3,7301.77,2433.92,2023-08-17,2024-02-17,7301.77,184.0,92.0,False,2023-08
239,willie87@example.com,Bradley,Villanueva,India,West Willie,2022-06-06,referral,budget,43,True,0,0.0,,,,,,,True,
240,jacksonstephanie@example.net,Amanda,Sims,UK,Lake Crystal,2024-02-21,email_campaign,premium,21,True,3,7585.44,2528.48,2024-02-23,2024-03-13,7585.44,19.0,9.5,False,2024-02
241,michellecoleman@example.org,Jamie,Poole,UK,Lucasland,2023-03-21,social_media,budget,18,False,0,0.0,,,,,,,True,
242,andrewlove@example.org,Christopher,Brown,USA,Angelashire,2023-12-20,referral,budget,41,True,2,2475.76,1237.88,2024-01-19,2024-02-11,2475.76,23.0,23.0,False,2024-01
243,rhondarussell@example.com,Crystal,Hamilton,India,South Emilyside,2022-10-03,paid_search,regular,34,False,3,12427.07,4142.36,2023-03-23,2024-02-08,12427.07,322.0,161.0,False,2023-03
244,maychristine@example.net,Brenda,Haynes,India,West Sarahville,2023-08-14,referral,regular,28,True,4,7523.47,1880.87,2023-08-16,2023-09-13,7523.47,28.0,9.3,True,2023-08
245,kristin49@example.org,Juan,Mcintosh,Germany,Fostertown,2022-04-16,organic_search,premium,18,True,1,259.37,259.37,2022-04-27,2022-04-27,259.37,0.0,,True,2022-04
246,omoore@example.org,Julie,Robles,Singapore,Susanberg,2023-04-29,organic_search,regular,63,False,1,2068.08,2068.08,2023-09-02,2023-09-02,2068.08,0.0,,True,2023-09
247,erica50@example.net,Nancy,Thomas,India,North Ashleyfurt,2023-03-06,referral,budget,25,True,2,3373.35,1686.68,2023-06-21,2024-02-17,3373.35,241.0,241.0,False,2023-06
248,torreskaitlin@example.net,Maurice,Gutierrez,Singapore,East Jack,2022-02-23,organic_search,budget,36,False,1,3095.11,3095.11,2022-03-18,2022-03-18,3095.11,0.0,,True,2022-03
249,james29@example.org,Melissa,Randolph,India,Newmanland,2022-11-15,social_media,regular,57,True,1,1130.48,1130.48,2023-07-12,2023-07-12,1130.48,0.0,,True,2023-07
250,emily41@example.org,Jessica,Freeman,India,Michaelbury,2023-01-13,direct,regular,33,True,1,1092.23,1092.23,2023-02-11,2023-02-11,1092.23,0.0,,True,2023-02
251,mitchellchad@example.org,Louis,Hayes,UK,Heatherberg,2023-02-24,organic_search,budget,60,True,1,148.85,148.85,2023-11-07,2023-11-07,148.85,0.0,,True,2023-11
252,lindsey62@example.org,Lawrence,Floyd,India,Hillstad,2024-01-26,paid_search,regular,27,False,0,0.0,,,,,,,True,
253,erinrivera@example.com,Steven,Howard,USA,Tonyville,2022-04-06,referral,budget,65,True,0,0.0,,,,,,,True,
254,debbiemiller@example.com,Michele,Taylor,USA,West Jessica,2022-04-08,organic_search,regular,26,True,1,25.93,25.93,2023-02-11,2023-02-11,25.93,0.0,,True,2023-02
255,lunapatricia@example.net,Crystal,Hess,Australia,Hammondborough,2022-09-25,paid_search,premium,32,True,1,601.12,601.12,2023-08-21,2023-08-21,601.12,0.0,,True,2023-08
256,arnoldamy@example.net,Thomas,Rowe,India,Philipshire,2022-07-27,paid_search,budget,25,True,1,3643.32,3643.32,2023-05-11,2023-05-11,3643.32,0.0,,True,2023-05
257,dennis88@example.org,Randy,Shaw,India,Port Tamara,2024-02-28,organic_search,budget,63,False,1,3136.63,3136.63,2024-02-28,2024-02-28,3136.63,0.0,,False,2024-02
258,katherinetaylor@example.org,Harold,Fry,UK,Lake Jessica,2022-02-11,direct,budget,21,False,0,0.0,,,,,,,True,
259,billy73@example.org,Joseph,Young,Australia,New Rebecca,2022-09-24,social_media,premium,24,True,4,3811.27,952.82,2022-12-12,2023-10-18,3811.27,310.0,103.3,True,2022-12
260,paul70@example.org,Tina,Nguyen,India,Maryview,2022-05-24,organic_search,budget,61,True,1,1239.2,1239.2,2023-01-21,2023-01-21,1239.2,0.0,,True,2023-01
261,nicholasgray@example.net,Denise,Houston,India,Nicholasbury,2023-10-23,influencer,budget,59,True,3,2786.2,928.73,2023-12-01,2024-03-10,2786.2,100.0,50.0,False,2023-12
262,wgomez@example.com,Laura,Eaton,India,New Nicolemouth,2022-05-12,direct,budget,54,True,1,2158.84,2158.84,2022-06-13,2022-06-13,2158.84,0.0,,True,2022-06
263,jerryrobertson@example.com,Jason,Lopez,India,Carolynville,2024-01-12,organic_search,regular,35,True,3,3283.2799999999997,1094.43,2024-02-03,2024-03-14,3283.28,40.0,20.0,False,2024-02
264,robertrivera@example.org,Timothy,Mendoza,India,New Evan,2022-06-02,paid_search,budget,21,True,0,0.0,,,,,,,True,
265,cjohnson@example.org,Ashley,Martin,USA,New Dylanburgh,2023-01-28,social_media,budget,19,False,0,0.0,,,,,,,True,
266,sandra86@example.net,Tanya,Walsh,Canada,Staceyborough,2024-01-01,social_media,regular,29,True,2,9026.679999999998,4513.34,2024-01-19,2024-01-24,9026.68,5.0,5.0,False,2024-01
267,eobrien@example.com,George,Greer,India,Port Brandi,2023-09-04,influencer,budget,55,False,1,2867.14,2867.14,2023-10-16,2023-10-16,2867.14,0.0,,True,2023-10
268,cindydixon@example.org,Jennifer,Cooper,Australia,Carlsonland,2022-06-13,direct,budget,32,True,1,256.39,256.39,2023-06-25,2023-06-25,256.39,0.0,,True,2023-06
269,nicholasanderson@example.org,James,Heath,India,Serranoville,2023-02-02,social_media,regular,62,True,1,6623.86,6623.86,2023-02-20,2023-02-20,6623.86,0.0,,True,2023-02
270,thomasmendez@example.org,Natalie,Schmidt,USA,North Timothyberg,2023-08-29,social_media,budget,49,True,1,1390.13,1390.13,2023-09-24,2023-09-24,1390.13,0.0,,True,2023-09
271,princekimberly@example.net,Ryan,Fisher,India,Lake Alyssabury,2022-06-29,social_media,regular,41,False,3,942.23,314.08,2022-12-19,2023-06-08,942.23,171.0,85.5,True,2022-12
272,yclarke@example.com,Brianna,Figueroa,Australia,South Dennisfort,2022-07-26,referral,premium,27,True,2,668.77,334.38,2022-10-16,2023-08-16,668.77,304.0,304.0,True,2022-10
273,reneemiller@example.net,Nancy,Ortiz,Singapore,North Jenna,2022-05-26,paid_search,premium,43,True,1,437.54,437.54,2022-06-01,2022-06-01,437.54,0.0,,True,2022-06
274,lanedavid@example.org,Nicholas,Harris,Singapore,Robertville,2022-12-11,email_campaign,regular,59,True,3,11915.14,3971.71,2022-12-11,2022-12-11,11915.14,0.0,0.0,True,2022-12
275,ronaldrichards@example.com,Melissa,Henderson,Germany,Cherylfurt,2023-12-26,organic_search,vip,29,True,4,5174.58,1293.64,2024-01-08,2024-03-30,5174.58,82.0,27.3,False,2024-01
276,robertbowers@example.com,Guy,Hansen,Singapore,Kingport,2024-01-22,direct,regular,54,True,1,3287.26,3287.26,2024-03-01,2024-03-01,3287.26,0.0,,False,2024-03
277,kim62@example.net,David,Hall,UK,North Jason,2023-09-09,organic_search,regular,39,False,0,0.0,,,,,,,True,
278,zhartman@example.net,Christina,Cohen,Singapore,East Paultown,2022-09-01,referral,regular,64,False,8,16995.71,2124.46,2022-10-29,2024-02-06,16995.71,465.0,66.4,False,2022-10
279,morrowthomas@example.net,Ryan,Brown,USA,West Christopher,2023-04-03,email_campaign,budget,21,True,0,0.0,,,,,,,True,
280,ramseysarah@example.com,Christina,Meyer,Canada,Port Lorifort,2024-01-21,paid_search,regular,48,False,1,772.03,772.03,2024-02-03,2024-02-03,772.03,0.0,,False,2024-02
281,qsmith@example.net,Justin,Johnson,India,New Gavin,2023-08-15,referral,regular,38,True,3,4619.52,1539.84,2023-09-23,2024-03-11,4619.52,170.0,85.0,False,2023-09
282,warddiana@example.org,Christopher,Hill,Germany,Gomezfurt,2022-04-18,social_media,budget,23,True,1,632.32,632.32,2023-08-27,2023-08-27,632.32,0.0,,True,2023-08
283,hwillis@example.org,Jillian,Jones,UK,New Justinside,2023-09-21,social_media,premium,21,True,7,17981.47,2568.78,2023-09-26,2023-10-18,17981.47,22.0,3.7,True,2023-09
284,michael43@example.net,Sylvia,Gibson,Canada,Andrewsview,2022-07-30,social_media,vip,37,True,10,14842.150000000001,1484.22,2023-02-18,2024-02-28,14842.15,375.0,41.7,False,2023-02
285,richardrodriguez@example.org,Wesley,Morgan,India,Port Williamview,2022-02-20,organic_search,regular,60,True,0,0.0,,,,,,,True,
286,heather69@example.com,Kayla,Todd,India,Maldonadoshire,2023-05-07,organic_search,budget,37,False,1,303.1,303.1,2023-09-10,2023-09-10,303.1,0.0,,True,2023-09
287,olsonjonathan@example.com,Cynthia,Gamble,USA,Port Leslie,2023-04-28,organic_search,regular,41,True,1,2167.95,2167.95,2023-12-16,2023-12-16,2167.95,0.0,,True,2023-12
288,zachary04@example.org,Justin,Ross,India,Charlesburgh,2022-02-15,organic_search,budget,60,True,0,0.0,,,,,,,True,
289,nedwards@example.net,Joseph,Valentine,USA,South Jillian,2023-11-16,social_media,regular,51,True,1,1448.04,1448.04,2024-02-29,2024-02-29,1448.04,0.0,,False,2024-02
290,jillsalas@example.org,Jermaine,Conley,India,Ericville,2023-07-03,paid_search,regular,63,True,4,8723.49,2180.87,2023-07-04,2023-07-15,8723.49,11.0,3.7,True,2023-07
